"Gene_Symbol","ENTREZ_GENE_ID","FoldChanges"
"UPK3A",7380,1.065364457
"UPK3B",80761,0.96726267
"UPP1",7378,0.648214336
"UPP2",151531,0.886020181
"UPRT",139596,0.448741716
"UQCC",55245,0.863664161
"UQCR",10975,0.946529243
"UQCRB",7381,0.866157632
"UQCRC1",7384,0.417281569
"UQCRC2",7385,0.568964652
"UQCRFS1",7386,0.325234875
"UQCRH",7388,0.459375039
"UQCRQ",27089,0.568268915
"URB1",9875,0.9816145
"URB2",9816,0.915450287
"URG4",55665,0.976576473
"URM1",81605,1.13135349
"UROC1",131669,1.050435545
"UROD",7389,0.736833927
"UROS",7390,0.787514085
"USE1",55850,0.699274393
"USF1",7391,0.929688658
"USF2",7392,1.218500769
"USH1C",10083,1.244309385
"USH1G",124590,1.227272509
"USH2A",7399,1.034313536
"USHBP1",83878,0.935787225
"USMG5",84833,0.739248009
"USO1",8615,0.683733224
"USP1",7398,1.21856492
"USP10",9100,2.059349454
"USP11",8237,0.72689809
"USP12",219333,0.954746861
"USP13",8975,0.972723
"USP14",9097,0.567657716
"USP15",9958,0.806320859
"USP16",10600,0.936713894
"USP18",11274,0.881208997
"USP19",10869,0.986748124
"USP2",9099,1.222057485
"USP20",10868,0.782143632
"USP21",27005,0.91583026
"USP22",23326,0.92403232
"USP24",23358,0.883608802
"USP25",29761,1.093716759
"USP26",83844,1.026995796
"USP27X",389856,1.188384125
"USP28",57646,1.125017866
"USP29",57663,1.02119414
"USP3",9960,1.059951428
"USP30",84749,0.814988382
"USP31",57478,0.925046968
"USP32",84669,0.962526816
"USP33",23032,1.61810895
"USP34",9736,1.218583876
"USP35",57558,1.126690505
"USP36",57602,1.399246631
"USP37",57695,0.970184755
"USP38",84640,0.860834236
"USP39",10713,0.530480578
"USP4",7375,1.194441839
"USP40",55230,0.946143038
"USP42",84132,1.428473309
"USP43",124739,1.07292623
"USP44",84101,0.971569177
"USP45",85015,0.942300314
"USP46",64854,0.763035424
"USP47",55031,1.588854892
"USP48",84196,0.904956056
"USP49",25862,0.975783716
"USP5",8078,1.186494055
"USP51",158880,1.029350125
"USP53",54532,1.210845847
"USP54",159195,1.221078297
"USP6",9098,1.281571618
"USP6NL",9712,0.838168455
"USP7",7874,0.800812787
"USP8",9101,0.827464468
"USP9X",8239,0.851929263
"USP9Y",8287,0.492165136
"USPL1",10208,0.742773112
"UST",10090,0.944104455
"UTF1",8433,1.00398687
"UTP11L",51118,0.862533951
"UTP14A",10813,1.018714654
"UTP14C",9724,0.984243871
"UTP15",84135,0.824339065
"UTP18",51096,0.711177235
"UTP20",27340,1.109224564
"UTP23",84294,1.763942224
"UTP3",57050,0.92716156
"UTP6",55813,0.712960176
"UTRN",7402,1.031444195
"UTS2",10911,1.038655377
"UTS2D",257313,0.918420547
"UTS2R",2837,1.401559616
"UTX",7403,1.151211056
"UTY",7404,0.928425541
"UVRAG",7405,0.764500585
"UXS1",80146,0.447851913
"UXT",8409,0.810319157
"VAC14",55697,1.045652113
"VAMP1",6843,0.902808011
"VAMP2",6844,1.206382404
"VAMP3",9341,0.888788057
"VAMP4",8674,0.765939737
"VAMP5",10791,1.034372782
"VAMP7",6845,0.390290352
"VAMP8",8673,0.980350206
"VANGL1",81839,0.984700116
"VANGL2",57216,0.763325988
"VAPA",9218,0.870586336
"VAPB",9217,0.930041346
"VARS",7407,0.774139017
"VARS2",57176,1.073968827
"VASH1",22846,1.064579384
"VASH2",79805,0.878526296
"VASN",114990,1.190189076
"VASP",7408,1.078323142
"VAT1",10493,0.976052154
"VAT1L",57687,0.772364843
"VAV1",7409,1.035419008
"VAV2",7410,1.148117058
"VAV3",10451,0.870023167
"VAX2",25806,1.042024781
"VBP1",7411,0.493497653
"VCAM1",7412,0.757788829
"VCAN",1462,1.064611628
"VCL",7414,0.95722603
"VCP",7415,0.951150489
"VCPIP1",80124,0.808274291
"VCX2",51480,1.100968176
"VCX3A",51481,1.127248898
"VCY",652821,1.127248898
"VCY1B",9084,1.127248898
"VDAC1",7416,0.58401235
"VDAC2",7417,0.405217829
"VDAC3",7419,0.731139
"VDR",7421,1.024228554
"VEGFA",7422,1.225329664
"VEGFB",7423,1.013354376
"VEGFC",7424,1.111785744
"VENTX",27287,1.058554441
"VENTXP1",139538,1.092927591
"VEPH1",79674,0.996053578
"VEZF1",7716,1.426199798
"VEZT",55591,0.835269947
"VGF",7425,1.070792544
"VGLL1",51442,1.096633638
"VGLL2",245806,1.082934565
"VGLL3",389136,1.102615787
"VGLL4",9686,1.776255508
"VHL",7428,1.001496904
"VIL1",7429,1.072215931
"VILL",50853,0.759661566
"VIM",7431,1.014512215
"VIP",7432,1.309297859
"VIPR1",7433,0.982412319
"VIPR2",7434,1.076152925
"VISA",57506,1.038072005
"VIT",5212,1.077227952
"VKORC1",79001,0.701694177
"VKORC1L1",154807,1.017006911
"VLDLR",7436,0.594524878
"VMA21",203547,0.67183277
"VMO1",284013,1.034692667
"VN1R1",57191,0.963482566
"VN1R2",317701,1.048817387
"VN1R3",317702,0.930340101
"VN1R4",317703,0.983524409
"VN1R5",317705,1.038881622
"VNN1",8876,1.024882955
"VNN2",8875,1.019778181
"VNN3",55350,1.02845407
"VPRBP",9730,0.999567592
"VPREB1",7441,0.9738986
"VPREB3",29802,1.177005289
"VPS11",55823,0.799083956
"VPS13A",23230,0.918610492
"VPS13B",157680,1.567957027
"VPS13C",54832,1.33526813
"VPS13D",55187,0.974664321
"VPS16",64601,0.674917324
"VPS18",57617,0.902566029
"VPS24",51652,0.645405802
"VPS25",84313,0.550639474
"VPS26A",9559,0.834555062
"VPS26B",112936,0.546102835
"VPS28",51160,0.378464749
"VPS29",51699,0.778476993
"VPS33A",65082,0.883237108
"VPS33B",26276,0.5766648
"VPS35",55737,0.887951144
"VPS36",51028,0.704189852
"VPS37A",137492,0.802653858
"VPS37B",79720,0.673795696
"VPS37C",55048,1.127355543
"VPS37D",155382,1.297036806
"VPS39",23339,0.430839287
"VPS41",27072,0.779996674
"VPS45",11311,0.837314489
"VPS4A",27183,1.032514345
"VPS4B",9525,0.997342593
"VPS52",6293,1.115189421
"VPS53",55275,0.998379845
"VPS54",51542,0.831595729
"VPS72",6944,0.867995477
"VPS8",23355,0.94854093
"VRK1",7443,0.750149277
"VRK2",7444,0.582185536
"VRK3",51231,1.167225018
"VSIG1",340547,0.990199241
"VSIG2",23584,1.003423344
"VSIG4",11326,1.556285823
"VSIG6",652128,0.968248689
"VSIG8",391123,0.774965349
"VSNL1",7447,0.490801346
"VSTM1",284415,1.106221357
"VSTM2A",222008,0.821155373
"VSTM2L",128434,0.956566221
"VSX1",30813,1.018023328
"VTA1",51534,0.733449158
"VTCN1",79679,1.101540955
"VTI1A",143187,1.292925617
"VTI1B",10490,0.628254451
"VTN",7448,0.946054081
"VWA1",64856,1.142704417
"VWA1",727901,1.142704417
"VWA3A",146177,1.513768853
"VWA3B",200403,1.01295322
"VWA5A",4013,0.536315446
"VWA5B1",127731,1.378517767
"VWA5B2",90113,1.290766489
"VWCE",220001,1.060550201
"VWDE",221806,0.899180795
"VWF",7450,1.055838016
"WAC",51322,1.051901684
"WAPAL",23063,0.960496875
"WARS",7453,0.519746557
"WARS2",10352,0.918219467
"WAS",7454,1.181654467
"WASF1",8936,0.902645515
"WASF2",10163,1.444831629
"WASF3",10810,0.524793156
"WASH1",374666,0.94419323
"WASH2P",374666,1.059351135
"WASH2P",375260,1.059351135
"WASH3P",374666,1.037305254
"WASH3P",375260,1.037305254
"WASH3P",375690,1.037305254
"WASH5P",653635,1.185108403
"WASL",8976,2.594614499
"WBP1",83444,1.072773357
"WBP11",51729,0.778814076
"WBP2",23558,0.531044909
"WBP2NL",164684,0.99674986
"WBP4",11193,0.896420005
"WBP5",51186,0.831977308
"WBSCR16",81554,1.02301384
"WBSCR17",64409,0.526756423
"WBSCR19",285955,0.946746601
"WBSCR22",114049,0.890111246
"WBSCR23",80112,1.311615558
"WBSCR27",155368,1.024353279
"WBSCR28",135886,0.947944729
"WDFY1",57590,1.050957976
"WDFY2",115825,0.89692069
"WDFY3",23001,0.815226531
"WDFY4",57705,1.174050815
"WDHD1",11169,0.905061974
"WDR1",9948,1.116153723
"WDR12",55759,0.740617396
"WDR13",64743,0.826202695
"WDR16",146845,0.869332179
"WDR17",116966,1.070275896
"WDR18",57418,1.094705995
"WDR19",57728,0.798343231
"WDR20",91833,0.913304454
"WDR21A",26094,0.819050205
"WDR21B",285429,0.953067152
"WDR21C",138009,0.988297487
"WDR22",8816,0.83111471
"WDR23",80344,0.929962113
"WDR24",84219,1.021582731
"WDR25",79446,0.981215735
"WDR26",80232,0.755219928
"WDR27",253769,1.107376744
"WDR3",10885,0.660107083
"WDR31",114987,0.999987431
"WDR32",79269,0.848148403
"WDR33",55339,0.780223022
"WDR34",89891,0.998639928
"WDR35",57539,0.779903958
"WDR36",134430,0.786190806
"WDR37",22884,0.740092867
"WDR38",401551,1.147862726
"WDR4",10785,0.955271105
"WDR40A",25853,1.020968439
"WDR40B",139170,1.034955203
"WDR41",55255,0.941045408
"WDR42A",50717,1.03499634
"WDR43",23160,0.6067463
"WDR44",54521,0.808719272
"WDR45",11152,0.640008068
"WDR45L",56270,0.692818514
"WDR46",9277,0.707976112
"WDR47",22911,0.723637759
"WDR48",57599,1.021737828
"WDR49",151790,0.976375392
"WDR5",11091,0.733375376
"WDR51A",25886,0.958454154
"WDR51B",8693,1.048748256
"WDR51B",282809,1.048748256
"WDR52",55779,0.949055261
"WDR53",348793,0.731700915
"WDR54",84058,0.545494893
"WDR55",54853,1.306686715
"WDR59",79726,1.091259168
"WDR5B",54554,0.772721669
"WDR6",11180,0.865343479
"WDR60",55112,0.91843611
"WDR61",80349,0.842305877
"WDR62",284403,1.184135918
"WDR63",126820,1.065138398
"WDR64",128025,0.947137473
"WDR65",149465,1.445812293
"WDR66",144406,0.979637614
"WDR67",93594,0.796165513
"WDR68",10238,1.211208795
"WDR69",164781,0.77985812
"WDR7",23335,0.361110112
"WDR70",55100,0.342066364
"WDR72",256764,1.039860258
"WDR73",84942,1.076617157
"WDR74",54663,0.834965506
"WDR75",84128,0.719855959
"WDR76",79968,0.90070123
"WDR77",79084,0.782398469
"WDR78",79819,1.114354605
"WDR79",55135,1.007975233
"WDR8",49856,1.071781489
"WDR81",124997,1.148020722
"WDR82",80335,1.039267684
"WDR85",92715,0.780457883
"WDR86",349136,1.23066969
"WDR87",83889,1.149561617
"WDR88",126248,1.080402863
"WDR89",112840,0.825816283
"WDR90",197335,1.016995384
"WDR91",29062,0.851811418
"WDR92",5534,0.663161714
"WDR92",116143,0.663161714
"WDR93",56964,1.259559805
"WDSOF1",25879,0.769726871
"WDSUB1",151525,0.850744123
"WDTC1",23038,1.447888724
"WDYHV1",55093,0.509242012
"WEE1",7465,0.988888509
"WFDC1",58189,0.606762987
"WFDC10A",140832,1.107389992
"WFDC10B",280664,1.111547287
"WFDC11",259239,1.020771381
"WFDC12",128488,1.438915053
"WFDC13",164237,0.988438963
"WFDC2",10406,1.127838214
"WFDC3",140686,0.882836747
"WFDC5",149708,1.057433068
"WFDC6",57119,1.159479702
"WFDC8",90199,1.002002475
"WFDC9",259240,1.083767084
"WFIKKN1",117166,1.356722307
"WFIKKN2",124857,1.039552487
"WFS1",7466,0.845653999
"WHDC1",123720,1.031353304
"WHDC1",339005,1.031353304
"WHDC1L1",339005,1.233422167
"WHDC1L1",440253,1.233422167
"WHDC1L1",644231,1.233422167
"WHDC1L1",652637,1.233422167
"WHDC1L2",440253,1.312350621
"WHDC1L2",652637,1.312350621
"WHSC1",7468,0.827181062
"WHSC1L1",54904,1.051378615
"WHSC2",7469,1.190124892
"WIBG",84305,0.985048929
"WIF1",11197,1.274365774
"WIPF1",7456,0.90783983
"WIPF2",147179,0.759884972
"WIPF3",644150,1.117302887
"WIPI1",55062,0.838501294
"WIPI2",26100,1.001065565
"WISP1",8840,1.111897569
"WISP2",8839,1.135492901
"WISP3",8838,1.049272441
"WIT1",51352,1.118818002
"WIZ",58525,1.192183609
"WNK1",65125,1.790952675
"WNK2",65268,1.117935805
"WNK3",65267,1.048368312
"WNK4",65266,1.075762907
"WNT1",7471,1.305474009
"WNT10A",80326,1.082149545
"WNT10B",7480,0.820223124
"WNT11",7481,1.126399588
"WNT16",51384,0.988544271
"WNT2",7472,0.871673755
"WNT2B",7482,1.10659836
"WNT3",7473,1.333570813
"WNT4",54361,1.090252036
"WNT5A",7474,0.823879217
"WNT5B",81029,1.060490057
"WNT6",7475,1.139656513
"WNT7A",7476,0.997629863
"WNT7B",7477,1.038366809
"WNT8A",7478,1.022046273
"WNT8B",7479,0.929267472
"WNT9A",7483,0.97880683
"WNT9B",7484,1.13724096
"WRB",7485,0.697452859
"WRN",7486,0.982386311
"WRNIP1",56897,0.84305253
"WSB1",26118,0.985778546
"WSB2",55884,0.685911468
"WSCD1",23302,1.095762818
"WSCD2",9671,1.083230783
"WT1",7490,0.96434737
"WTAP",9589,0.853679616
"WTIP",126374,1.19122497
"WWC1",23286,1.349222385
"WWC2",80014,1.161987588
"WWC3",55841,1.706316225
"WWOX",51741,1.051668736
"WWP1",11059,0.934335743
"WWP2",11060,1.047596495
"WWTR1",25937,1.277737136
"XAB2",56949,1.102333936
"XAF1",54739,1.401765294
"XAGE1A",653048,1.035626675
"XAGE1B",653067,1.035626675
"XAGE1C",653219,1.035626675
"XAGE1D",653220,1.035626675
"XAGE1E",9503,1.035626675
"XAGE2",9502,1.12272481
"XAGE3",170626,0.960411123
"XBP1",7494,1.035328016
"XCL1",6375,1.063968915
"XCL2",6846,1.079738375
"XCR1",2829,1.017230963
"XDH",7498,1.156764205
"XG",7499,1.001107084
"XGPY2",100132596,1.028370602
"XIAP",331,1.052382025
"XIRP1",165904,1.170832933
"XIRP2",129446,0.926528703
"XIST",7503,1.960933346
"XK",7504,0.595282283
"XKR4",114786,1.205489354
"XKR6",286046,1.199550821
"XKR8",55113,0.987822364
"XKRX",402415,0.994106578
"XKRY",353515,0.998403075
"XKRY2",9082,0.998403075
"XPA",7507,0.873013325
"XPC",7508,0.839274145
"XPNPEP1",7511,0.943873918
"XPNPEP2",7512,1.120505025
"XPNPEP3",63929,1.013556307
"XPO1",7514,0.831021317
"XPO4",64328,0.757640758
"XPO5",57510,0.874152034
"XPO6",23214,0.774680244
"XPO7",23039,1.201598047
"XPOT",11260,1.008102898
"XPR1",9213,0.885610644
"XRCC1",7515,0.775478835
"XRCC2",7516,2.403163557
"XRCC3",7517,1.165360862
"XRCC4",7518,0.972438923
"XRCC5",7520,0.578066786
"XRCC6",2547,0.671335769
"XRCC6BP1",91419,1.028590905
"XRN1",54464,0.854560882
"XRN2",22803,0.81539768
"XRRA1",143570,0.995893566
"XX-FW88277B6.1",728911,0.982887024
"XYLB",9942,1.021220747
"XYLT1",64131,1.061844498
"XYLT2",64132,0.890574355
"YAF2",10138,0.936109468
"YAP1",10413,0.958825517
"YARS",8565,1.233243402
"YARS2",51067,0.707514654
"YBX1",4904,0.788239973
"YBX1P2",646531,0.989254427
"YBX2",51087,1.087003891
"YDD19",11049,0.876240421
"YDD19",646208,0.876240421
"YDJC",150223,1.061187554
"YEATS2",55689,0.95083987
"YEATS4",8089,0.82209867
"YES1",7525,0.982695022
"YIF1A",10897,0.770972427
"YIF1B",90522,0.95276482
"YIPF1",54432,0.59950916
"YIPF2",78992,1.399769353
"YIPF3",25844,0.934802979
"YIPF4",84272,1.032130017
"YIPF5",81555,0.928567323
"YIPF6",286451,0.916007274
"YJEFN3",374887,0.552670869
"YKT6",10652,0.590623053
"YLPM1",56252,1.955590146
"YME1L1",10730,1.147843128
"YOD1",55432,0.933073306
"YPEL1",29799,0.981283562
"YPEL2",388403,1.103586562
"YPEL3",83719,1.068887431
"YPEL4",219539,0.525567645
"YPEL5",51646,0.503766054
"YRDC",79693,0.894730555
"YSK4",80122,1.009916882
"YTHDC1",91746,1.085830912
"YTHDC2",64848,1.254167477
"YTHDF1",54915,0.544012403
"YTHDF2",51441,0.527506131
"YTHDF3",253943,1.087930734
"YWHAB",7529,0.685055392
"YWHAE",7531,0.751947196
"YWHAG",7532,0.847216494
"YWHAH",7533,0.93894105
"YWHAQ",10971,0.669826642
"YWHAZ",7534,0.449707394
"YY1",7528,1.155597022
"YY1AP1",55249,0.789622397
"YY2",404281,1.221046092
"ZACN",353174,0.980054573
"ZADH2",284273,0.839847032
"ZAK",51776,1.148171005
"ZAN",7455,1.067785425
"ZAP70",7535,1.200802856
"ZAR1",326340,1.031102527
"ZBBX",79740,0.66873947
"ZBED1",9189,0.749157398
"ZBED2",79413,0.995470295
"ZBED3",84327,1.228969951
"ZBED4",9889,0.833705542
"ZBED5",58486,0.918901401
"ZBP1",81030,0.940190804
"ZBTB1",22890,1.190286416
"ZBTB10",65986,0.927812233
"ZBTB11",27107,0.836302142
"ZBTB12",221527,1.157685959
"ZBTB16",7704,1.069847639
"ZBTB17",7709,0.996471309
"ZBTB2",57621,0.811070177
"ZBTB20",26137,1.377159965
"ZBTB22",9278,0.741424395
"ZBTB24",9841,0.817815817
"ZBTB25",7597,0.994681478
"ZBTB26",57684,0.919718984
"ZBTB3",79842,0.989838922
"ZBTB32",27033,1.066308195
"ZBTB33",10009,0.90628801
"ZBTB34",403341,0.86400856
"ZBTB37",84614,1.094586313
"ZBTB38",253461,1.621808016
"ZBTB39",9880,1.054182232
"ZBTB4",57659,1.398282715
"ZBTB40",9923,1.062011789
"ZBTB41",360023,1.019995619
"ZBTB42",100128927,1.106599491
"ZBTB43",23099,1.162450438
"ZBTB44",29068,1.029677378
"ZBTB45",84878,1.048184272
"ZBTB46",140685,1.187864333
"ZBTB47",92999,1.297036682
"ZBTB48",3104,0.745050869
"ZBTB5",9925,1.02168488
"ZBTB6",10773,0.876702566
"ZBTB7A",51341,1.623295195
"ZBTB7B",51043,1.179401853
"ZBTB7C",201501,1.060199784
"ZBTB8",728116,0.601898148
"ZBTB8OS",339487,0.848830361
"ZBTB9",8831,0.691803546
"ZC3H10",84872,1.067257601
"ZC3H11A",9877,2.14853681
"ZC3H12A",80149,0.991898695
"ZC3H12B",340554,1.098623197
"ZC3H12C",85463,0.875966519
"ZC3H12D",85313,1.193622367
"ZC3H13",23091,0.766258867
"ZC3H14",79882,0.7896254
"ZC3H15",55854,1.214405789
"ZC3H18",124245,1.265146578
"ZC3H3",23144,1.154997196
"ZC3H4",23211,0.905911495
"ZC3H6",376940,0.98218265
"ZC3H7A",29066,0.756205286
"ZC3H7B",23264,1.36681017
"ZC3H8",84524,0.81394749
"ZC3HAV1",56829,1.044255619
"ZC3HAV1L",92092,1.103978277
"ZC3HC1",51530,0.795948391
"ZC4H2",55906,0.843281946
"ZCCHC10",54819,1.061436449
"ZCCHC11",23318,0.816853413
"ZCCHC12",170261,0.489619341
"ZCCHC13",389874,1.085086463
"ZCCHC14",23174,0.962363669
"ZCCHC17",51538,0.535449913
"ZCCHC18",644353,1.129212101
"ZCCHC2",54877,1.185606502
"ZCCHC24",219654,1.360999922
"ZCCHC3",85364,1.085155807
"ZCCHC4",29063,0.873399045
"ZCCHC5",203430,1.176974406
"ZCCHC6",79670,1.12041879
"ZCCHC7",84186,1.205572615
"ZCCHC8",55596,1.192143735
"ZCCHC9",84240,0.623782675
"ZCRB1",85437,1.063173771
"ZCWPW1",55063,0.947404751
"ZCWPW2",152098,0.949016155
"ZDBF2",57683,0.506552344
"ZDHHC1",29800,1.067274648
"ZDHHC11",79844,0.85465273
"ZDHHC12",84885,1.283181051
"ZDHHC13",54503,1.039127372
"ZDHHC14",79683,1.064048879
"ZDHHC15",158866,0.801108642
"ZDHHC16",84287,0.730172116
"ZDHHC17",23390,0.754427877
"ZDHHC18",84243,1.10189071
"ZDHHC19",131540,0.993201147
"ZDHHC2",51201,1.002466256
"ZDHHC20",253832,0.92740711
"ZDHHC21",340481,1.123308951
"ZDHHC22",283576,0.850686939
"ZDHHC23",254887,0.328545795
"ZDHHC24",254359,0.944873152
"ZDHHC3",51304,1.018979881
"ZDHHC4",55146,0.802805657
"ZDHHC5",25921,1.077749154
"ZDHHC6",64429,0.535675048
"ZDHHC7",55625,0.462781695
"ZDHHC8",29801,1.262911537
"ZDHHC8P",150244,1.361064572
"ZDHHC9",51114,1.32625517
"ZEB1",6935,1.264516839
"ZEB2",9839,1.192447762
"ZER1",10444,1.024672265
"ZFAND1",79752,0.582300127
"ZFAND2A",90637,0.34161114
"ZFAND2B",130617,0.813069999
"ZFAND3",60685,0.959837301
"ZFAND5",7763,1.011767895
"ZFAND6",54469,1.125566523
"ZFAT",57623,1.186533777
"ZFC3H1",196441,0.828233148
"ZFHX2",85446,1.604375131
"ZFHX3",463,1.085271693
"ZFHX4",79776,0.995974686
"ZFP1",162239,0.917995212
"ZFP106",64397,0.648213075
"ZFP112",7771,0.72653405
"ZFP14",57677,1.268776247
"ZFP161",7541,0.829984608
"ZFP2",80108,0.943301307
"ZFP28",140612,0.888709423
"ZFP3",124961,1.13237644
"ZFP30",22835,0.96677664
"ZFP36",7538,1.287266042
"ZFP36L1",677,1.249634443
"ZFP36L2",678,1.070120457
"ZFP37",7539,0.904285636
"ZFP41",286128,1.161080131
"ZFP42",132625,0.963745255
"ZFP57",346171,1.110274426
"ZFP62",92379,0.520022529
"ZFP64",55734,1.155656478
"ZFP82",284406,0.796296946
"ZFP90",146198,0.985195169
"ZFP91",80829,1.441596657
"ZFP91",386607,1.441596657
"ZFP91-CNTF",80829,1.012640282
"ZFPL1",7542,1.018395076
"ZFPM1",161882,1.024259749
"ZFPM2",23414,0.327907484
"ZFR",51663,2.232296993
"ZFR2",23217,1.039888895
"ZFX",7543,1.119421395
"ZFY",7544,0.952502849
"ZFYVE1",53349,0.955488589
"ZFYVE16",9765,0.880399174
"ZFYVE19",84936,1.019637507
"ZFYVE20",64145,0.918329996
"ZFYVE21",79038,0.605595417
"ZFYVE26",23503,0.943930166
"ZFYVE27",118813,0.813816585
"ZFYVE28",57732,1.012648388
"ZFYVE9",9372,0.93730815
"ZGPAT",84619,0.903593237
"ZHX1",11244,0.769406596
"ZHX2",22882,1.489454647
"ZHX3",23051,0.984465015
"ZIC1",7545,1.289129306
"ZIC2",7546,1.249201684
"ZIC3",7547,0.975129966
"ZIC4",84107,1.001403237
"ZIC5",85416,1.112291741
"ZIK1",284307,0.994658773
"ZIM2",5178,0.921839711
"ZIM3",114026,0.896473488
"ZKSCAN1",7586,0.872031657
"ZKSCAN2",342357,0.648963172
"ZKSCAN3",80317,0.985220493
"ZKSCAN4",387032,0.857929596
"ZKSCAN5",23660,0.686349464
"ZMAT1",84460,0.757976697
"ZMAT2",153527,0.57691456
"ZMAT3",64393,0.933215944
"ZMAT4",79698,0.622231282
"ZMAT5",55954,0.822676023
"ZMIZ1",57178,0.975758203
"ZMIZ2",83637,1.274814161
"ZMPSTE24",10269,0.763226177
"ZMYM1",79830,0.903200158
"ZMYM2",7750,1.120637088
"ZMYM3",9203,1.228521599
"ZMYM4",9202,0.724147899
"ZMYM5",9205,1.443248533
"ZMYM6",9204,0.996132283
"ZMYND10",51364,1.09005763
"ZMYND11",10771,0.966373677
"ZMYND12",84217,0.9486373
"ZMYND15",84225,1.205964961
"ZMYND17",118490,0.947330528
"ZMYND19",116225,0.784221805
"ZMYND8",23613,1.125518574
"ZNF10",7556,0.753368448
"ZNF100",163227,0.947844936
"ZNF101",94039,1.016777698
"ZNF107",51427,1.034929681
"ZNF114",163071,0.993376154
"ZNF117",51351,1.067888783
"ZNF12",7559,0.930119701
"ZNF124",7678,1.118593856
"ZNF131",7690,1.265917148
"ZNF132",7691,1.0363941
"ZNF133",7692,0.591521096
"ZNF134",7693,0.829525491
"ZNF135",7694,1.045513588
"ZNF136",7695,0.834120482
"ZNF137",7696,1.120849648
"ZNF138",7697,0.982745322
"ZNF14",7561,0.735282174
"ZNF140",7699,1.227981046
"ZNF141",7700,1.051991351
"ZNF142",7701,1.046905206
"ZNF143",7702,0.969434232
"ZNF146",7705,0.858283756
"ZNF148",7707,1.300122246
"ZNF154",7710,0.958409753
"ZNF155",7711,1.071947985
"ZNF157",7712,0.834886506
"ZNF16",7564,0.914584266
"ZNF160",90338,1.240725629
"ZNF165",7718,0.801631793
"ZNF167",55888,0.929151402
"ZNF169",169841,1.100040104
"ZNF17",7565,0.821237041
"ZNF174",7727,0.907943717
"ZNF175",7728,1.115522936
"ZNF177",7730,0.657729179
"ZNF18",7566,0.517607853
"ZNF180",7733,1.075471132
"ZNF182",7569,0.93576346
"ZNF184",7738,0.922599402
"ZNF185",7739,1.084512128
"ZNF187",7741,0.680150339
"ZNF189",7743,0.678020938
"ZNF19",7567,0.997223521
"ZNF192",7745,1.053195081
"ZNF193",7746,0.864676159
"ZNF195",7748,1.917877966
"ZNF197",10168,0.922659948
"ZNF2",7549,1.007345706
"ZNF20",7568,0.907528785
"ZNF200",7752,0.711402168
"ZNF202",7753,1.036046118
"ZNF204",7754,0.261034959
"ZNF205",7755,1.118420754
"ZNF207",7756,1.131225423
"ZNF208",7757,0.789216279
"ZNF211",10520,0.610066263
"ZNF212",7988,0.77036203
"ZNF213",7760,1.533793494
"ZNF214",7761,1.058593016
"ZNF215",7762,0.916534614
"ZNF217",7764,1.00426976
"ZNF219",51222,1.093833814
"ZNF22",7570,1.228642075
"ZNF221",7638,1.081465382
"ZNF222",7673,0.65407631
"ZNF223",7766,0.895331513
"ZNF224",7767,1.042003388
"ZNF225",7768,0.903346606
"ZNF226",7769,0.78350069
"ZNF227",7770,0.804019972
"ZNF229",7772,0.943055728
"ZNF23",7571,0.584817038
"ZNF230",7773,0.920309743
"ZNF232",7775,0.742959022
"ZNF233",353355,0.830571572
"ZNF235",9310,0.942181075
"ZNF236",7776,1.094855199
"ZNF238",10472,0.974422756
"ZNF239",8187,0.697939708
"ZNF24",7572,0.915224194
"ZNF248",57209,0.817435562
"ZNF25",219749,0.777536933
"ZNF250",58500,0.935167052
"ZNF251",90987,0.763355966
"ZNF252",286101,0.969972863
"ZNF252",441383,0.969972863
"ZNF253",56242,1.073280285
"ZNF254",9534,1.071053045
"ZNF256",10172,1.043450353
"ZNF257",113835,1.168291024
"ZNF259",8882,0.911387497
"ZNF26",7574,0.8875259
"ZNF260",339324,0.823578922
"ZNF263",10127,0.616732873
"ZNF264",9422,1.552047722
"ZNF266",10781,0.426902294
"ZNF267",10308,0.904231735
"ZNF268",10795,0.786344475
"ZNF271",10778,0.94930815
"ZNF273",10793,1.25978837
"ZNF274",10782,1.073750343
"ZNF275",10838,0.882619091
"ZNF276",92822,1.003684166
"ZNF277",11179,0.96509818
"ZNF28",7576,0.906710662
"ZNF280A",129025,1.042792202
"ZNF280B",140883,1.253928326
"ZNF280C",55609,0.914508564
"ZNF280D",54816,1.278378167
"ZNF281",23528,1.261000913
"ZNF282",8427,1.018580774
"ZNF283",284349,0.968587193
"ZNF284",342909,1.319883965
"ZNF285A",26974,0.367347141
"ZNF286A",57335,0.974018337
"ZNF286C",729288,0.949080764
"ZNF287",57336,1.022085508
"ZNF29",7577,0.856017565
"ZNF292",23036,0.952212959
"ZNF295",49854,1.916540531
